"21.09.2022";"00389943";"62321522";"2"";"215.00";"252"
"21.09.2022";"00389936";"1R832064";"2"";"165.00";"211"
"21.09.2022";"00389813";"62320880";"2"";"213.00";"252"
"21.09.2022";"00389741";"4F110019";"2"";"134.00";"214"
"21.09.2022";"00389634";"1U360016";"2"";"187.00";"214"
"21.09.2022";"00389138";"6C320405";"2"";"231.00";"252"
"21.09.2022";"00389066";"44040007";"2"";"155.00";"214"
"21.09.2022";"00388950";"62311332";"2"";"183.00";"252"
"21.09.2022";"00388833";"23F20005";"2"";"156.00";"207"
"21.09.2022";"00388819";"89320008";"2"";"161.00";"214"
"21.09.2022";"00388752";"62311331";"2"";"194.00";"252"
"21.09.2022";"00388749";"71021002";"2"";"200.00";"214"
"21.09.2022";"00388747";"6C230202";"2"";"216.00";"207"
"21.09.2022";"00388715";"3S500006";"2"";"254.00";"228"
"21.09.2022";"00388714";"20310902";"2"";"265.00";"214"
"21.09.2022";"00388706";"62321115";"2"";"204.00";"252"
"21.09.2022";"00388692";"77100025";"2"";"219.00";"214"
"21.09.2022";"00388663";"25520905";"2"";"198.00";"214"
"21.09.2022";"00388609";"62311330";"2"";"200.00";"252"
"21.09.2022";"00388546";"1F015503";"2"";"198.00";"211"
"21.09.2022";"00388523";"77631115";"2"";"167.00";"214"
"21.09.2022";"00388460";"62300103";"2"";"264.00";"252"
"21.09.2022";"00388435";"1T012212";"2"";"188.00";"240"
"21.09.2022";"00388400";"62320904";"2"";"229.00";"252"
"21.09.2022";"00388296";"62320158";"2"";"228.00";"252"
"21.09.2022";"00388286";"6B412001";"2"";"238.00";"209"
"21.09.2022";"00388285";"62321147";"2"";"274.00";"252"
"21.09.2022";"00388250";"62320509";"2"";"136.00";"252"
"21.09.2022";"00388180";"1C070016";"2"";"209.00";"212"
"21.09.2022";"00388102";"62321129";"2"";"219.00";"252"
"21.09.2022";"00388025";"1P364120";"2"";"221.00";"231"
"21.09.2022";"00387718";"22745003";"2"";"215.00";"254"
"21.09.2022";"00387664";"24S60909";"2"";"221.00";"208"
"21.09.2022";"00387638";"58240006";"2"";"278.00";"214"
"21.09.2022";"00387599";"64220024";"2"";"240.00";"207"
"21.09.2022";"00387594";"62300002";"8"";"214.00";"252"
"21.09.2022";"00387588";"92020004";"2"";"172.00";"214"
"21.09.2022";"00387176";"15300001";"2"";"202.00";"214"
"21.09.2022";"00387115";"6B307123";"2"";"232.00";"202"
"21.09.2022";"00387108";"6B141014";"2"";"202.00";"252"
"21.09.2022";"00386927";"11332001";"2"";"211.00";"230"
"21.09.2022";"00386796";"6B000006";"2"";"222.00";"253"
"21.09.2022";"00386751";"3S503007";"2"";"200.00";"228"
"21.09.2022";"00386746";"23000004";"2"";"121.00";"254"
"21.09.2022";"00386731";"71020008";"2"";"200.00";"214"
"21.09.2022";"00386725";"3R021004";"2"";"200.00";"228"
"21.09.2022";"00386718";"02230903";"2"";"201.00";"248"
"21.09.2022";"00386695";"5P510009";"2"";"203.00";"228"
"21.09.2022";"00386689";"1F481012";"2"";"270.00";"217"
"21.09.2022";"00386680";"52120008";"2"";"204.00";"228"
"21.09.2022";"00386666";"06700911";"2"";"242.00";"214"
"21.09.2022";"00386635";"24S50902";"2"";"196.00";"208"
"21.09.2022";"00386525";"18040606";"2"";"158.00";"208"
"21.09.2022";"00386516";"3M432009";"2"";"147.00";"228"
"21.09.2022";"00386511";"1P351003";"2"";"243.00";"251"
"21.09.2022";"00386422";"23773901";"2"";"202.00";"254"
"21.09.2022";"00386402";"1C080011";"2"";"214.00";"253"
"21.09.2022";"00386400";"92037005";"2"";"192.00";"214"
"21.09.2022";"00386327";"64340754";"2"";"211.00";"208"
"21.09.2022";"00386305";"41123004";"2"";"197.00";"214"
"21.09.2022";"00386231";"52230112";"1"";"189.00";"254"
"21.09.2022";"00386090";"62320164";"2"";"142.00";"252"
"21.09.2022";"00385955";"64441013";"2"";"229.00";"209"
"21.09.2022";"00385893";"11513030";"1"";"194.00";"253"
"21.09.2022";"00385858";"6C320030";"2"";"131.00";"252"
"21.09.2022";"00385846";"6C230010";"2"";"201.00";"207"
"21.09.2022";"00385845";"2V240528";"2"";"211.00";"228"
"21.09.2022";"00385703";"61240018";"2"";"137.00";"209"
"21.09.2022";"00385649";"15620014";"2"";"211.00";"208"
"21.09.2022";"00385616";"4K020005";"2"";"182.00";"214"
"21.09.2022";"00385352";"2D230908";"2"";"206.00";"228"
"21.09.2022";"00385328";"6B207029";"2"";"248.00";"253"
"21.09.2022";"00385229";"52610303";"2"";"197.00";"251"
"21.09.2022";"00385177";"41102005";"2"";"193.00";"211"
"21.09.2022";"00385163";"1U000004";"2"";"196.00";"214"
"21.09.2022";"00385080";"5D411312";"2"";"146.00";"228"
"21.09.2022";"00385073";"6C320033";"2"";"196.00";"252"
"21.09.2022";"00384971";"4P105009";"2"";"218.00";"214"
"21.09.2022";"00384796";"2M013903";"2"";"190.00";"214"
"21.09.2022";"00384760";"4P101011";"2"";"214.00";"214"
"21.09.2022";"00384738";"13412904";"2"";"236.00";"209"
"21.09.2022";"00384722";"62321906";"2"";"180.00";"252"
"21.09.2022";"00384579";"10006004";"2"";"223.00";"214"
"21.09.2022";"00384458";"24P30288";"2"";"202.00";"209"
"21.09.2022";"00384385";"6C310009";"2"";"200.00";"214"
"21.09.2022";"00384372";"62111223";"2"";"223.00";"252"
"21.09.2022";"00384273";"3B001006";"2"";"193.00";"228"
"21.09.2022";"00384263";"1P130021";"2"";"145.00";"231"
"21.09.2022";"00384191";"6C220012";"2"";"229.00";"209"
"21.09.2022";"00384180";"25540904";"2"";"180.00";"214"
"21.09.2022";"00384158";"05121905";"2"";"162.00";"214"
"21.09.2022";"00384134";"15700004";"2"";"300.00";"214"
"21.09.2022";"00384036";"62321550";"2"";"136.00";"252"
"21.09.2022";"00383986";"05540005";"2"";"231.00";"231"
"21.09.2022";"00383764";"07232125";"2"";"183.00";"222"
"21.09.2022";"00383733";"3A332007";"2"";"164.00";"253"
"21.09.2022";"00383645";"42D80015";"2"";"181.00";"214"
"21.09.2022";"00383627";"24N20909";"2"";"208.00";"207"
"21.09.2022";"00383612";"10005009";"2"";"300.00";"214"
"21.09.2022";"00383458";"08022013";"2"";"206.00";"251"
"21.09.2022";"00383437";"23H40267";"2"";"246.00";"207"
"21.09.2022";"00383327";"6B207310";"2"";"158.00";"202"
"21.09.2022";"00383316";"08653204";"2"";"236.00";"202"
"21.09.2022";"00383309";"6B207038";"2"";"208.00";"207"
"21.09.2022";"00383264";"64220482";"2"";"232.00";"214"
"21.09.2022";"00383261";"64330970";"2"";"186.00";"208"
"21.09.2022";"00383228";"5D530115";"2"";"210.00";"252"
"21.09.2022";"00383124";"11171070";"6"";"203.00";"214"
"21.09.2022";"00383084";"15710008";"2"";"216.00";"207"
"21.09.2022";"00383017";"42K11011";"2"";"263.00";"214"
"21.09.2022";"00383016";"72030021";"2"";"179.00";"214"
"21.09.2022";"00382987";"6C310008";"2"";"200.00";"214"
"21.09.2022";"00382975";"08023035";"2"";"190.00";"202"
"21.09.2022";"00382930";"07232117";"2"";"210.00";"222"
"21.09.2022";"00382887";"24Z20900";"2"";"222.00";"209"
"21.09.2022";"00382872";"06323333";"2"";"208.00";"207"
"21.09.2022";"00382801";"22E20913";"2"";"194.00";"254"
"21.09.2022";"00382785";"46130019";"2"";"219.00";"228"
"21.09.2022";"00382743";"3A332009";"2"";"229.00";"209"
"21.09.2022";"00382651";"1F423008";"2"";"196.00";"217"
"21.09.2022";"00382603";"62320485";"2"";"229.00";"252"
"21.09.2022";"00382522";"73011009";"2"";"178.00";"214"
"21.09.2022";"00382301";"5D423131";"2"";"297.00";"209"
"21.09.2022";"00382212";"10421004";"8"";"160.00";"228"
"21.09.2022";"00382202";"52620003";"2"";"200.00";"228"
"21.09.2022";"00382137";"02000906";"8"";"187.00";"217"
"21.09.2022";"00382134";"08042328";"2"";"204.00";"251"
"21.09.2022";"00381889";"3M512013";"2"";"172.00";"228"
"21.09.2022";"00381778";"42320005";"2"";"212.00";"214"
"21.09.2022";"00381755";"1L600904";"2"";"200.00";"212"
"21.09.2022";"00381609";"24P30220";"2"";"134.00";"207"
"21.09.2022";"00381569";"1F531020";"2"";"201.00";"211"
"21.09.2022";"00381404";"05810904";"2"";"248.00";"214"
"21.09.2022";"00381090";"61250911";"2"";"126.00";"209"
"21.09.2022";"00381077";"22745005";"2"";"180.00";"207"
"21.09.2022";"00381076";"15000001";"9"";"300.00";"214"
"21.09.2022";"00381061";"22742010";"2"";"196.00";"208"
"21.09.2022";"00380960";"06740022";"2"";"206.00";"214"
"21.09.2022";"00380849";"4K101003";"2"";"300.00";"214"
"21.09.2022";"00380834";"92020201";"2"";"214.00";"214"
"21.09.2022";"00380815";"22D30901";"2"";"210.00";"209"
"21.09.2022";"00380805";"08230001";"2"";"202.00";"222"
"21.09.2022";"00380757";"22763003";"2"";"223.00";"209"
"21.09.2022";"00380728";"58020010";"2"";"164.00";"228"
"21.09.2022";"00380715";"06944030";"2"";"205.00";"211"
"21.09.2022";"00380713";"15720013";"2"";"199.00";"209"
"21.09.2022";"00380704";"24N20908";"2"";"204.00";"207"
"21.09.2022";"00380681";"72081004";"2"";"220.00";"214"
"21.09.2022";"00380610";"58250010";"2"";"183.00";"228"
"21.09.2022";"00380605";"22D20909";"2"";"201.00";"209"
"21.09.2022";"00380557";"3M432008";"2"";"200.00";"228"
"21.09.2022";"00380539";"69100005";"2"";"196.00";"214"
"21.09.2022";"00380538";"5D580007";"2"";"188.00";"226"
"21.09.2022";"00380404";"1C070015";"2"";"225.00";"212"
"21.09.2022";"00380379";"02743903";"2"";"233.00";"217"
"21.09.2022";"00380348";"1P130011";"2"";"194.00";"231"
"21.09.2022";"00380329";"1R850002";"2"";"214.00";"226"
"21.09.2022";"00380280";"3S503003";"2"";"236.00";"228"
"21.09.2022";"00380233";"6B316003";"2"";"197.00";"214"
"21.09.2022";"00380200";"25550902";"2"";"165.00";"214"
"21.09.2022";"00380194";"41100004";"2"";"197.00";"214"
"21.09.2022";"00380141";"11142506";"1"";"166.00";"230"
"21.09.2022";"00380101";"6C110110";"2"";"193.00";"208"
"21.09.2022";"00380088";"22742012";"2"";"190.00";"207"
"21.09.2022";"00380067";"3A221014";"2"";"194.00";"208"
"21.09.2022";"00380026";"13729903";"2"";"196.00";"208"
"21.09.2022";"00379999";"1P140019";"2"";"194.00";"248"
"21.09.2022";"00379995";"1F513002";"2"";"203.00";"211"
"21.09.2022";"00379990";"77571010";"2"";"202.00";"214"
"21.09.2022";"00379983";"62443003";"2"";"225.00";"202"
"21.09.2022";"00379957";"62413005";"2"";"293.00";"202"
"21.09.2022";"00379940";"6B307010";"2"";"237.00";"252"
"21.09.2022";"00379872";"3A331005";"2"";"209.00";"209"
"21.09.2022";"00379870";"3A221008";"2"";"230.00";"208"
"21.09.2022";"00379842";"6B141005";"2"";"201.00";"252"
"21.09.2022";"00379841";"29201901";"2"";"160.00";"231"
"21.09.2022";"00379703";"22A00900";"2"";"247.00";"228"
"21.09.2022";"00379667";"1F600005";"2"";"226.00";"211"
"21.09.2022";"00379635";"24S40341";"2"";"208.00";"208"
"21.09.2022";"00379613";"5R010006";"2"";"265.00";"202"
"21.09.2022";"00379578";"62430903";"2"";"253.00";"252"
"21.09.2022";"00379560";"24610077";"2"";"148.00";"207"
"21.09.2022";"00379425";"00340002";"2"";"281.00";"214"
"21.09.2022";"00379352";"11511037";"2"";"200.00";"228"
"21.09.2022";"00379321";"53215903";"1"";"137.00";"251"
"21.09.2022";"00379284";"05A10913";"1"";"172.00";"214"
"21.09.2022";"00379173";"08042228";"2"";"235.00";"251"
"21.09.2022";"00379151";"64240391";"2"";"274.00";"214"
"21.09.2022";"00379113";"6B207314";"2"";"267.00";"214"
"21.09.2022";"00379106";"58410324";"2"";"213.00";"208"
"21.09.2022";"00379099";"1F016112";"2"";"141.00";"211"
"21.09.2022";"00379052";"62321545";"2"";"216.00";"252"
"21.09.2022";"00378990";"69600015";"2"";"196.00";"214"
"21.09.2022";"00378927";"22743004";"2"";"187.00";"226"
"21.09.2022";"00378736";"08023026";"2"";"232.00";"202"
"21.09.2022";"00378717";"62320680";"2"";"218.00";"252"
"21.09.2022";"00378715";"3B013009";"2"";"254.00";"228"
"21.09.2022";"00378676";"08657114";"2"";"189.00";"202"
"21.09.2022";"00378580";"23F10099";"2"";"186.00";"207"
"21.09.2022";"00378490";"05A00909";"2"";"286.00";"214"
"21.09.2022";"00378460";"11173106";"2"";"247.00";"214"
"21.09.2022";"00378304";"1F481009";"2"";"173.00";"217"
"21.09.2022";"00378261";"62320167";"2"";"196.00";"252"
"21.09.2022";"00378247";"61210907";"2"";"212.00";"209"
"21.09.2022";"00378108";"1T020005";"2"";"180.00";"240"
"21.09.2022";"00378087";"42340023";"2"";"163.00";"214"
"21.09.2022";"00377963";"05590901";"2"";"209.00";"214"
"21.09.2022";"00377853";"11300002";"2"";"224.00";"230"
"21.09.2022";"00377708";"06944056";"2"";"198.00";"211"
"21.09.2022";"00377619";"13412906";"2"";"238.00";"209"
"21.09.2022";"00377553";"05580021";"2"";"168.00";"248"
"21.09.2022";"00377542";"15200007";"2"";"142.00";"214"
"21.09.2022";"00377506";"6C230126";"1"";"199.00";"214"
"21.09.2022";"00377482";"62230190";"2"";"200.00";"252"
"21.09.2022";"00377405";"42D90008";"2"";"184.00";"214"
"21.09.2022";"00377325";"02650902";"8"";"200.00";"217"
"21.09.2022";"00377189";"08240002";"2"";"216.00";"230"
"21.09.2022";"00377082";"1L600062";"2"";"193.00";"212"
"21.09.2022";"00377049";"64000003";"2"";"223.00";"253"
"21.09.2022";"00376970";"22745004";"2"";"177.00";"208"
"21.09.2022";"00376849";"60165002";"2"";"181.00";"202"
"21.09.2022";"00376785";"02260008";"8"";"404.00";"217"
"21.09.2022";"00376687";"64443002";"2"";"269.00";"209"
"21.09.2022";"00376666";"22640901";"2"";"223.00";"209"
"21.09.2022";"00376645";"1F320006";"2"";"144.00";"211"
"21.09.2022";"00376599";"24741003";"2"";"194.00";"208"
"21.09.2022";"00376532";"6C330001";"2"";"191.00";"214"
"21.09.2022";"00376431";"05A20910";"2"";"199.00";"214"
"21.09.2022";"00376386";"3B042007";"2"";"185.00";"228"
"21.09.2022";"00376320";"64000012";"2"";"203.00";"253"
"21.09.2022";"00376212";"02521903";"2"";"215.00";"217"
"21.09.2022";"00376155";"4P101013";"2"";"129.00";"214"
"21.09.2022";"00375999";"06921106";"2"";"202.00";"217"
"21.09.2022";"00375696";"06933010";"2"";"157.00";"208"
"21.09.2022";"00375588";"61220120";"2"";"108.00";"240"
"21.09.2022";"00375561";"77511104";"2"";"203.00";"214"
"21.09.2022";"00375544";"5D121224";"2"";"198.00";"214"
"21.09.2022";"00375430";"06321900";"2"";"195.00";"214"
"21.09.2022";"00375237";"11751906";"2"";"214.00";"230"
"21.09.2022";"00375186";"1T022201";"2"";"165.00";"240"
"21.09.2022";"00375101";"6C320063";"2"";"164.00";"252"
"21.09.2022";"00375080";"5R020003";"2"";"193.00";"202"
"21.09.2022";"00375048";"2V232904";"2"";"215.00";"209"
"21.09.2022";"00374992";"77611009";"2"";"196.00";"214"
"21.09.2022";"00374856";"15610014";"2"";"267.00";"217"
"21.09.2022";"00374823";"6C320044";"2"";"194.00";"252"
"21.09.2022";"00374798";"64000004";"2"";"222.00";"253"
"21.09.2022";"00374786";"5R000008";"2"";"268.00";"214"
"21.09.2022";"00374770";"3C154009";"2"";"127.00";"228"
"21.09.2022";"00374752";"6C230212";"2"";"243.00";"207"
"21.09.2022";"00374715";"52020006";"2"";"72.00";"228"
"21.09.2022";"00374662";"77620107";"2"";"183.00";"252"
"21.09.2022";"00374530";"6B307020";"2"";"207.00";"252"
"21.09.2022";"00374496";"5D560804";"2"";"245.00";"217"
"21.09.2022";"00374470";"72050011";"2"";"169.00";"208"
"21.09.2022";"00374454";"02521902";"2"";"74.00";"217"
"21.09.2022";"00374452";"3B001002";"2"";"172.00";"228"
"21.09.2022";"00374383";"15300009";"2"";"214.00";"214"
"21.09.2022";"00374343";"02262817";"2"";"197.00";"217"
"21.09.2022";"00374302";"06944044";"2"";"184.00";"228"
"21.09.2022";"00374279";"61250330";"2"";"27.00";"209"
"21.09.2022";"00374269";"3C124005";"2"";"291.00";"214"
"21.09.2022";"00374119";"61113408";"2"";"200.00";"214"
"21.09.2022";"00374041";"02522104";"2"";"167.00";"217"
"21.09.2022";"00373974";"44141002";"2"";"165.00";"214"
"21.09.2022";"00373857";"1U101401";"2"";"199.00";"214"
"21.09.2022";"00373841";"22110211";"8"";"228.00";"254"
"21.09.2022";"00373824";"24111005";"2"";"96.00";"207"
"21.09.2022";"00373821";"61210908";"2"";"231.00";"209"
"21.09.2022";"00373763";"1R952003";"2"";"250.00";"212"
"21.09.2022";"00373716";"5D540002";"2"";"183.00";"217"
"21.09.2022";"00373671";"64220008";"2"";"137.00";"214"
"21.09.2022";"00373668";"15100003";"2"";"257.00";"209"
"21.09.2022";"00373624";"52200002";"2"";"184.00";"214"
"21.09.2022";"00373576";"64240104";"2"";"106.00";"207"
"21.09.2022";"00373554";"60190001";"2"";"156.00";"214"
"21.09.2022";"00373520";"08041601";"2"";"187.00";"251"
"21.09.2022";"00373500";"42D02032";"1"";"172.00";"251"
"21.09.2022";"00373390";"48101004";"2"";"225.00";"214"
"21.09.2022";"00373373";"61440001";"2"";"220.00";"202"
"21.09.2022";"00373264";"11173102";"2"";"275.00";"214"
"21.09.2022";"00373242";"52210004";"2"";"265.00";"214"
"21.09.2022";"00373240";"3C165105";"2"";"229.00";"228"
"21.09.2022";"00373224";"6B307012";"2"";"152.00";"208"
"21.09.2022";"00373214";"6B411006";"2"";"174.00";"209"
"21.09.2022";"00373134";"11750901";"1"";"188.00";"230"
"21.09.2022";"00373107";"08022016";"2"";"193.00";"202"
"21.09.2022";"00372981";"06355901";"2"";"225.00";"208"
"21.09.2022";"00372927";"77571018";"2"";"183.00";"214"
"21.09.2022";"00372872";"1U101102";"2"";"179.00";"230"
"21.09.2022";"00372731";"08041110";"2"";"213.00";"251"
"21.09.2022";"00372716";"77532007";"2"";"207.00";"214"
"21.09.2022";"00372710";"3A321008";"2"";"300.00";"214"
"21.09.2022";"00372679";"6B410001";"2"";"228.00";"209"
"21.09.2022";"00372666";"7B010007";"2"";"192.00";"214"
"21.09.2022";"00372616";"22D00901";"2"";"224.00";"209"
"21.09.2022";"00372547";"22744004";"2"";"174.00";"208"
"21.09.2022";"00372517";"92030002";"2"";"202.00";"214"
"21.09.2022";"00372511";"92037007";"2"";"184.00";"214"
"21.09.2022";"00372465";"13741008";"2"";"198.00";"209"
"21.09.2022";"00372454";"61473007";"2"";"190.00";"202"
"21.09.2022";"00372437";"5P310002";"2"";"300.00";"228"
"21.09.2022";"00372434";"89230018";"2"";"224.00";"214"
"21.09.2022";"00372416";"24741005";"2"";"300.00";"214"
"21.09.2022";"00372401";"2C352903";"2"";"158.00";"231"
"21.09.2022";"00372399";"18062006";"2"";"191.00";"209"
"21.09.2022";"00372372";"64441008";"2"";"157.00";"209"
"21.09.2022";"00372314";"3R002005";"2"";"164.00";"228"
"21.09.2022";"00372311";"62310001";"2"";"194.00";"252"
"21.09.2022";"00372223";"3M512003";"2"";"211.00";"228"
"21.09.2022";"00372191";"3A112003";"2"";"180.00";"217"
"21.09.2022";"00372081";"42A10003";"2"";"238.00";"214"
"21.09.2022";"00372060";"61113903";"2"";"216.00";"208"
"21.09.2022";"00372051";"61260001";"2"";"203.00";"209"
"21.09.2022";"00371996";"15400001";"2"";"248.00";"214"
"21.09.2022";"00371995";"6C300001";"8"";"225.00";"214"
"21.09.2022";"00371897";"7P433007";"8"";"207.00";"222"
"21.09.2022";"00371881";"3A121010";"2"";"208.00";"209"
"21.09.2022";"00371817";"3S501018";"2"";"200.00";"228"
"21.09.2022";"00371811";"5R033005";"2"";"215.00";"209"
"21.09.2022";"00371806";"3S503013";"2"";"200.00";"228"
"21.09.2022";"00371801";"6B207011";"2"";"229.00";"209"
"21.09.2022";"00371733";"13722905";"2"";"227.00";"209"
"21.09.2022";"00371653";"05A20901";"2"";"194.00";"214"
"21.09.2022";"00371647";"1F543003";"2"";"190.00";"211"
"21.09.2022";"00371628";"15200004";"2"";"256.00";"209"
"21.09.2022";"00371588";"05560905";"2"";"145.00";"231"
"21.09.2022";"00371583";"7P314014";"2"";"226.00";"209"
"21.09.2022";"00371565";"3R021006";"2"";"200.00";"228"
"21.09.2022";"00371471";"5R000003";"2"";"238.00";"214"
"21.09.2022";"00371466";"05810908";"2"";"247.00";"209"
"21.09.2022";"00371449";"24Z10058";"2"";"236.00";"209"
"21.09.2022";"00371344";"1F510001";"2"";"174.00";"211"
"21.09.2022";"00371331";"3S502001";"2"";"200.00";"228"
"21.09.2022";"00371318";"52140014";"2"";"284.00";"228"
"21.09.2022";"00371262";"3M431008";"2"";"200.00";"228"
"21.09.2022";"00371220";"3B053002";"2"";"204.00";"228"
"21.09.2022";"00371170";"5R054007";"2"";"188.00";"251"
"21.09.2022";"00371146";"24763006";"2"";"192.00";"214"
"21.09.2022";"00371140";"24100001";"2"";"225.00";"207"
"21.09.2022";"00371118";"23000005";"2"";"217.00";"254"
"21.09.2022";"00371097";"41130006";"2"";"226.00";"214"
"21.09.2022";"00370974";"3B062009";"2"";"217.00";"228"
"21.09.2022";"00370884";"6B310002";"2"";"203.00";"214"
"21.09.2022";"00370880";"5D500006";"2"";"187.00";"226"
"21.09.2022";"00370800";"02745907";"8"";"207.00";"217"
"21.09.2022";"00370727";"6B207021";"2"";"228.00";"209"
"21.09.2022";"00370655";"77A20001";"2"";"223.00";"214"
"21.09.2022";"00370653";"3B050007";"2"";"201.00";"228"
"21.09.2022";"00370650";"42F50012";"2"";"222.00";"214"
"21.09.2022";"00370619";"06190011";"2"";"221.00";"208"
"21.09.2022";"00370601";"1P120037";"2"";"197.00";"231"
"21.09.2022";"00370595";"24P00901";"2"";"214.00";"207"
"21.09.2022";"00370452";"24762001";"2"";"234.00";"214"
"21.09.2022";"00370263";"3B061008";"2"";"126.00";"228"
"21.09.2022";"00370245";"1L872002";"2"";"201.00";"212"
"21.09.2022";"00370216";"3B012009";"2"";"183.00";"228"
"21.09.2022";"00370177";"3B001020";"2"";"175.00";"228"
"21.09.2022";"00370127";"6B110001";"2"";"183.00";"214"
"21.09.2022";"00370097";"23H40903";"2"";"186.00";"254"
"21.09.2022";"00370064";"53211904";"2"";"197.00";"251"
"21.09.2022";"00370028";"1M010006";"2"";"253.00";"214"
"21.09.2022";"00369985";"61131401";"2"";"211.00";"202"
"21.09.2022";"00369968";"77621009";"2"";"198.00";"209"
"21.09.2022";"00369870";"15620008";"2"";"232.00";"208"
"21.09.2022";"00369868";"22640902";"2"";"206.00";"207"
"21.09.2022";"00369853";"13760909";"2"";"273.00";"209"
"21.09.2022";"00369830";"08042323";"2"";"199.00";"251"
"21.09.2022";"00369726";"1R852005";"2"";"220.00";"212"
"21.09.2022";"00369638";"00340004";"2"";"224.00";"214"
"21.09.2022";"00369632";"02881008";"2"";"209.00";"217"
"21.09.2022";"00369463";"2V231913";"2"";"163.00";"207"
"21.09.2022";"00369177";"61340002";"2"";"207.00";"202"
"21.09.2022";"00369163";"6B307017";"2"";"189.00";"202"
"21.09.2022";"00369144";"1F002004";"2"";"199.00";"211"
"21.09.2022";"00369118";"1F471002";"2"";"168.00";"226"
"21.09.2022";"00369086";"1P135107";"2"";"222.00";"209"
"21.09.2022";"00369080";"05580903";"2"";"172.00";"248"
"21.09.2022";"00368903";"3B013006";"2"";"214.00";"208"
"21.09.2022";"00368801";"1P360008";"2"";"200.00";"228"
"21.09.2022";"00368790";"71010002";"8"";"224.00";"214"
"21.09.2022";"00368771";"52620104";"2"";"200.00";"228"
"21.09.2022";"00368642";"6C110007";"2"";"236.00";"214"
"21.09.2022";"00368542";"61463005";"2"";"243.00";"202"
"21.09.2022";"00368512";"08630003";"2"";"219.00";"202"
"21.09.2022";"00368448";"22830904";"2"";"170.00";"254"
"21.09.2022";"00368383";"29201904";"2"";"257.00";"231"
"21.09.2022";"00368376";"23751006";"2"";"240.00";"214"
"21.09.2022";"00368374";"1F004005";"2"";"237.00";"211"
"21.09.2022";"00368174";"6B207347";"2"";"211.00";"253"
"21.09.2022";"00368094";"1F520228";"2"";"248.00";"211"
"21.09.2022";"00368091";"23H40902";"2"";"149.00";"254"
"21.09.2022";"00367847";"15400009";"2"";"178.00";"214"
"21.09.2022";"00367555";"62311041";"2"";"115.00";"252"
"21.09.2022";"00367382";"62311307";"2"";"177.00";"252"
"21.09.2022";"00367376";"61421003";"2"";"216.00";"209"
"21.09.2022";"00367374";"3A223010";"2"";"156.00";"202"
"21.09.2022";"00367301";"62430092";"2"";"205.00";"252"
"21.09.2022";"00367289";"7P433001";"8"";"201.00";"222"
"21.09.2022";"00367225";"11756007";"1"";"187.00";"230"
"21.09.2022";"00367091";"4F301006";"2"";"192.00";"214"
"21.09.2022";"00367081";"00040911";"2"";"242.00";"214"
"21.09.2022";"00367072";"02743004";"2"";"222.00";"217"
"21.09.2022";"00367061";"44143004";"2"";"249.00";"214"
"21.09.2022";"00367032";"89330011";"2"";"248.00";"214"
"21.09.2022";"00367007";"1R952002";"2"";"181.00";"212"
"21.09.2022";"00366998";"1P243111";"2"";"282.00";"252"
"21.09.2022";"00366978";"3C101004";"2"";"200.00";"228"
"21.09.2022";"00366916";"1F010001";"2"";"195.00";"226"
"21.09.2022";"00366914";"1F472002";"2"";"217.00";"211"
"21.09.2022";"00366755";"92020202";"2"";"197.00";"214"
"21.09.2022";"00366713";"08041303";"2"";"171.00";"251"
"21.09.2022";"00366639";"6B212011";"2"";"217.00";"209"
"21.09.2022";"00366637";"1P130013";"2"";"199.00";"231"
"21.09.2022";"00366591";"23620125";"2"";"174.00";"207"
"21.09.2022";"00366584";"5D412225";"2"";"201.00";"251"
"21.09.2022";"00366505";"23620904";"2"";"182.00";"207"
"21.09.2022";"00366491";"15100006";"2"";"172.00";"207"
"21.09.2022";"00366477";"77640005";"8"";"196.00";"214"
"21.09.2022";"00366455";"42010010";"2"";"246.00";"214"
"21.09.2022";"00366443";"00009003";"2"";"200.00";"214"
"21.09.2022";"00366439";"72050012";"2"";"197.00";"208"
"21.09.2022";"00366404";"61220907";"2"";"211.00";"202"
"21.09.2022";"00366294";"11114004";"2"";"227.00";"248"
"21.09.2022";"00366169";"5D5A1001";"2"";"164.00";"226"
"21.09.2022";"00366151";"3M112006";"2"";"128.00";"228"
"21.09.2022";"00366123";"23F20049";"2"";"203.00";"207"
"21.09.2022";"00366076";"5D510616";"1"";"146.00";"212"
"21.09.2022";"00366065";"15610015";"2"";"239.00";"202"
"21.09.2022";"00366034";"07710905";"2"";"200.00";"222"
"21.09.2022";"00366000";"1R340902";"2"";"208.00";"226"
"21.09.2022";"00365977";"11755902";"2"";"232.00";"230"
"21.09.2022";"00365968";"08042304";"2"";"200.00";"251"
"21.09.2022";"00365933";"4P030001";"2"";"300.00";"214"
"21.09.2022";"00365895";"62430900";"2"";"195.00";"252"
"21.09.2022";"00365809";"58410005";"2"";"202.00";"228"
"21.09.2022";"00365781";"15300008";"2"";"214.00";"214"
"21.09.2022";"00365769";"25500902";"2"";"195.00";"214"
"21.09.2022";"00365598";"23F20001";"2"";"187.00";"207"
"21.09.2022";"00365570";"4K010008";"2"";"120.00";"214"
"21.09.2022";"00365545";"15610004";"2"";"252.00";"217"
"21.09.2022";"00365543";"1U101205";"2"";"190.00";"214"
"21.09.2022";"00365370";"77620109";"2"";"186.00";"209"
"21.09.2022";"00365342";"5D121129";"2"";"215.00";"207"
"21.09.2022";"00365284";"1R000004";"2"";"119.00";"226"
